area_code,area_name,geography,period,indicator,establishment_type,measure,unit,value
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,17
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,2
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,78
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,46
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,4
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,6
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,20
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,55
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,4
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,6
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,1
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,90
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,4
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,1
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,31
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,0
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,5
