area_code,area_name,geography,period,indicator,central_heating_type,measure,unit,value
E05000838,Urmston,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Two or more types of central heating (not including renewable energy),Count,Households,318
E05000838,Urmston,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Two or more types of central heating (including renewable energy),Count,Households,5
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,No central heating,Count,Households,49
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Mains gas only,Count,Households,3596
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Tank or bottled gas only,Count,Households,7
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Electric only,Count,Households,279
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Oil only,Count,Households,2
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Wood only,Count,Households,0
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Solid fuel only,Count,Households,0
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Renewable energy only,Count,Households,22
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,District or communal heat networks only,Count,Households,11
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Other central heating only,Count,Households,20
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Two or more types of central heating (not including renewable energy),Count,Households,326
E05000839,Village,Electoral ward,2021-03-21,The type of central heating present in occupied household spaces,Two or more types of central heating (including renewable energy),Count,Households,12
