area_code,area_name,geography,period,indicator,establishment_type,measure,unit,value
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,4
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,10
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,733
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,466
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,3
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,2
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,29
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,23
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,6
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,12
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,4
E08000009,Trafford,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,3
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Establishment not stated,Count,Persons,27
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: General hospital,Count,Persons,2
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Count,Persons,4
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: NHS: Other hospital,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Children's home (including secure units),Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home with nursing,Count,Persons,50
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Care home without nursing,Count,Persons,82
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Local Authority: Other home,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home with nursing,Count,Persons,882
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Care home without nursing,Count,Persons,703
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Children's home (including secure units),Count,Persons,36
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Mental health hospital or unit (including secure units),Count,Persons,70
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other hospital,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Medical and care establishment: Other: Other establishment,Count,Persons,21
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Defence,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Prison service,Count,Persons,498
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Approved premises (probation or bail hostel),Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Detention centres and other detention,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Education,Count,Persons,1
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,"Other establishment: Hotel, guest house, B&B or youth hostel",Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Count,Persons,82
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Holiday accommodation,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Other travel or temporary accommodation,Count,Persons,21
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Religious,Count,Persons,0
E08000010,Wigan,Local authority,2021-03-21,Communal establishment residents by establishment management and type,Other establishment: Staff or worker accommodation or Other,Count,Persons,2
