area_code,area_name,geography,period,indicator,room_occupancy,measure,unit,value
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,324
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,184
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,89
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,18
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,4
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,388
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,179
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,147
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,26
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,1
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,348
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,149
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,157
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,16
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,3
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,341
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,175
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,149
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,25
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,7
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,216
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,297
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,227
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,36
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,12
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,326
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,235
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,236
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,51
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,2
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,267
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,239
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,214
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,35
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,2
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,285
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,176
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,199
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,39
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,1
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,312
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,249
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,160
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,21
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,3
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,320
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,168
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,123
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,71
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,2
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,338
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,146
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,94
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,70
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,3
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,296
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,118
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,146
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,44
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,3
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,409
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,104
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,39
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,7
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,0
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,330
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,188
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,105
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,11
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,2
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,353
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,209
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,73
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,14
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,0
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,359
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,164
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,61
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,9
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,2
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,392
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,84
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,36
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,7
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,0
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,283
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,226
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,213
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,27
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,4
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,405
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,126
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,135
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,26
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,4
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,170
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,224
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,253
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,37
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,9
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,440
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,182
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,128
