area_code,area_name,geography,period,indicator,resident_category,measure,unit,value
E05000829,Gorse Hill,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,3
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,3
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,8
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,4
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,9
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,38
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,1
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,13
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,1
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,4
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,2
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,5
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,6
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,22
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,8
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,2
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,2
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,5
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,3
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,3
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,5
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,3
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,13
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,3
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,1
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,2
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,1
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,4
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,3
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,1
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,6
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,7
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,1
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,7
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,4
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,1
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,6
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,1
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,4
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,3
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,5
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,12
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,1
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,2
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,11
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,5
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,9
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,14
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,3
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,11
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,14
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,30
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,64
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,4
E05000838,Urmston,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 0 to 15 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 16 to 24 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 25 to 34 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 35 to 49 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 50 to 64 years,Count,Persons,7
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 65 to 74 years,Count,Persons,6
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 75 to 84 years,Count,Persons,7
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Male: Aged 85 years and over,Count,Persons,4
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 0 to 15 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 16 to 24 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 25 to 34 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 35 to 49 years,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 50 to 64 years,Count,Persons,3
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 65 to 74 years,Count,Persons,2
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 75 to 84 years,Count,Persons,13
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Resident: Female: Aged 85 years and over,Count,Persons,14
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staff or owner,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Family member or partner of staff or owner,Count,Persons,0
E05000839,Village,Electoral ward,2021-03-21,Communal establishment residents by age and sex,Staying temporarily (no usual UK address),Count,Persons,0
