area_code,area_name,geography,period,indicator,measure,unit,value
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,483
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,818
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,292
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,354
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,205
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,39
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,253
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,184
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,12
E05000838,Urmston,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,76
E05000838,Urmston,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,115
E05000839,Village,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,735
E05000839,Village,Electoral ward,2021-03-21,One-person household: Other,Count,Households,587
E05000839,Village,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,441
E05000839,Village,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,361
E05000839,Village,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,775
E05000839,Village,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,267
E05000839,Village,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,153
E05000839,Village,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,176
E05000839,Village,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,39
E05000839,Village,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,348
E05000839,Village,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,204
E05000839,Village,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,24
E05000839,Village,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,110
E05000839,Village,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,100
