area_code,area_name,category,year,quarter,effective_date,vehicle_count
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2021,2,2021-06-30,139
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2021,1,2021-03-31,125
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2020,4,2020-12-31,106
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2020,3,2020-09-30,94
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2020,2,2020-06-30,84
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2020,1,2020-03-31,87
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2019,4,2019-12-31,78
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2019,3,2019-09-30,78
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2019,2,2019-06-30,71
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2019,1,2019-03-31,68
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2018,4,2018-12-31,69
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2018,3,2018-09-30,70
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2018,2,2018-06-30,60
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2018,1,2018-03-31,59
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2017,4,2017-12-31,50
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2017,3,2017-09-30,49
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2017,2,2017-06-30,44
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2017,1,2017-03-31,43
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2016,4,2016-12-31,37
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2016,3,2016-09-30,39
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2016,2,2016-06-30,69
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2016,1,2016-03-31,60
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2015,4,2015-12-31,48
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2015,3,2015-09-30,41
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2015,2,2015-06-30,31
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2015,1,2015-03-31,19
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2014,4,2014-12-31,12
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2014,3,2014-09-30,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2014,2,2014-06-30,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2014,1,2014-03-31,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2013,4,2013-12-31,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2013,3,2013-09-30,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2013,2,2013-06-30,0
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2013,1,2013-03-31,0
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2012,4,2012-12-31,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2012,3,2012-09-30,NA
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2012,2,2012-06-30,0
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2012,1,2012-03-31,0
E08000009,Trafford,Company licensed plug-in hybrid electric vehicles (PHEV),2011,4,2011-12-31,0
E08000009,Trafford,All licensed plug-in electric vehicles,2021,2,2021-06-30,1328
E08000009,Trafford,All licensed plug-in electric vehicles,2021,1,2021-03-31,1143
E08000009,Trafford,All licensed plug-in electric vehicles,2020,4,2020-12-31,1016
E08000009,Trafford,All licensed plug-in electric vehicles,2020,3,2020-09-30,873
E08000009,Trafford,All licensed plug-in electric vehicles,2020,2,2020-06-30,749
E08000009,Trafford,All licensed plug-in electric vehicles,2020,1,2020-03-31,731
E08000009,Trafford,All licensed plug-in electric vehicles,2019,4,2019-12-31,666
E08000009,Trafford,All licensed plug-in electric vehicles,2019,3,2019-09-30,614
E08000009,Trafford,All licensed plug-in electric vehicles,2019,2,2019-06-30,535
E08000009,Trafford,All licensed plug-in electric vehicles,2019,1,2019-03-31,498
E08000009,Trafford,All licensed plug-in electric vehicles,2018,4,2018-12-31,465
E08000009,Trafford,All licensed plug-in electric vehicles,2018,3,2018-09-30,448
E08000009,Trafford,All licensed plug-in electric vehicles,2018,2,2018-06-30,402
E08000009,Trafford,All licensed plug-in electric vehicles,2018,1,2018-03-31,359
E08000009,Trafford,All licensed plug-in electric vehicles,2017,4,2017-12-31,332
E08000009,Trafford,All licensed plug-in electric vehicles,2017,3,2017-09-30,310
E08000009,Trafford,All licensed plug-in electric vehicles,2017,2,2017-06-30,273
E08000009,Trafford,All licensed plug-in electric vehicles,2017,1,2017-03-31,245
E08000009,Trafford,All licensed plug-in electric vehicles,2016,4,2016-12-31,209
E08000009,Trafford,All licensed plug-in electric vehicles,2016,3,2016-09-30,192
E08000009,Trafford,All licensed plug-in electric vehicles,2016,2,2016-06-30,209
E08000009,Trafford,All licensed plug-in electric vehicles,2016,1,2016-03-31,183
E08000009,Trafford,All licensed plug-in electric vehicles,2015,4,2015-12-31,146
E08000009,Trafford,All licensed plug-in electric vehicles,2015,3,2015-09-30,120
E08000009,Trafford,All licensed plug-in electric vehicles,2015,2,2015-06-30,99
E08000009,Trafford,All licensed plug-in electric vehicles,2015,1,2015-03-31,73
E08000009,Trafford,All licensed plug-in electric vehicles,2014,4,2014-12-31,55
E08000009,Trafford,All licensed plug-in electric vehicles,2014,3,2014-09-30,38
E08000009,Trafford,All licensed plug-in electric vehicles,2014,2,2014-06-30,33
E08000009,Trafford,All licensed plug-in electric vehicles,2014,1,2014-03-31,28
E08000009,Trafford,All licensed plug-in electric vehicles,2013,4,2013-12-31,24
E08000009,Trafford,All licensed plug-in electric vehicles,2013,3,2013-09-30,25
E08000009,Trafford,All licensed plug-in electric vehicles,2013,2,2013-06-30,20
E08000009,Trafford,All licensed plug-in electric vehicles,2013,1,2013-03-31,18
E08000009,Trafford,All licensed plug-in electric vehicles,2012,4,2012-12-31,16
E08000009,Trafford,All licensed plug-in electric vehicles,2012,3,2012-09-30,15
E08000009,Trafford,All licensed plug-in electric vehicles,2012,2,2012-06-30,13
E08000009,Trafford,All licensed plug-in electric vehicles,2012,1,2012-03-31,11
E08000009,Trafford,All licensed plug-in electric vehicles,2011,4,2011-12-31,10
