area_code,area_name,category,year,quarter,effective_date,vehicle_count
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,184
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,180
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,170
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,149
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,120
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,114
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,106
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,109
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,103
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,102
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,97
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,100
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,92
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,81
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,73
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,73
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,71
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,60
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,51
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,47
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,43
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,35
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,31
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,26
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,22
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,17
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,14
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,12
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,11
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,9
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,6
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,7
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,7
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,6
E08000005,Rochdale,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,6
E08000006,Salford,All licensed battery electric vehicles (BEV),2021,2,2021-06-30,437
E08000006,Salford,All licensed battery electric vehicles (BEV),2021,1,2021-03-31,391
E08000006,Salford,All licensed battery electric vehicles (BEV),2020,4,2020-12-31,350
E08000006,Salford,All licensed battery electric vehicles (BEV),2020,3,2020-09-30,318
E08000006,Salford,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,271
E08000006,Salford,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,250
E08000006,Salford,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,233
E08000006,Salford,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,225
E08000006,Salford,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,205
E08000006,Salford,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,204
E08000006,Salford,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,198
E08000006,Salford,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,191
E08000006,Salford,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,186
E08000006,Salford,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,183
E08000006,Salford,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,176
E08000006,Salford,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,182
E08000006,Salford,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,188
E08000006,Salford,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,190
E08000006,Salford,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,182
E08000006,Salford,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,182
E08000006,Salford,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,181
E08000006,Salford,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,180
E08000006,Salford,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,174
E08000006,Salford,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,177
E08000006,Salford,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,180
E08000006,Salford,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,186
E08000006,Salford,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,187
E08000006,Salford,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,180
E08000006,Salford,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,172
E08000006,Salford,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,168
E08000006,Salford,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,161
E08000006,Salford,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,148
E08000006,Salford,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,112
E08000006,Salford,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,81
E08000006,Salford,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,84
E08000006,Salford,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,85
E08000006,Salford,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,84
E08000006,Salford,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,78
E08000006,Salford,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,75
E08000007,Stockport,All licensed battery electric vehicles (BEV),2021,2,2021-06-30,16568
E08000007,Stockport,All licensed battery electric vehicles (BEV),2021,1,2021-03-31,13417
E08000007,Stockport,All licensed battery electric vehicles (BEV),2020,4,2020-12-31,11406
E08000007,Stockport,All licensed battery electric vehicles (BEV),2020,3,2020-09-30,8704
E08000007,Stockport,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,443
E08000007,Stockport,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,429
E08000007,Stockport,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,341
E08000007,Stockport,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,310
E08000007,Stockport,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,272
E08000007,Stockport,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,251
E08000007,Stockport,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,243
E08000007,Stockport,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,225
E08000007,Stockport,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,214
E08000007,Stockport,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,210
E08000007,Stockport,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,183
E08000007,Stockport,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,179
E08000007,Stockport,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,159
E08000007,Stockport,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,139
E08000007,Stockport,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,123
E08000007,Stockport,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,119
E08000007,Stockport,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,111
E08000007,Stockport,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,116
E08000007,Stockport,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,102
E08000007,Stockport,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,96
E08000007,Stockport,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,87
E08000007,Stockport,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,82
E08000007,Stockport,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,66
E08000007,Stockport,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,54
E08000007,Stockport,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,41
E08000007,Stockport,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,37
E08000007,Stockport,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,35
E08000007,Stockport,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,41
E08000007,Stockport,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,31
E08000007,Stockport,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,31
E08000007,Stockport,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,32
E08000007,Stockport,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,31
E08000007,Stockport,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,30
E08000007,Stockport,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,27
E08000007,Stockport,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,27
E08000008,Tameside,All licensed battery electric vehicles (BEV),2021,2,2021-06-30,259
E08000008,Tameside,All licensed battery electric vehicles (BEV),2021,1,2021-03-31,226
E08000008,Tameside,All licensed battery electric vehicles (BEV),2020,4,2020-12-31,194
E08000008,Tameside,All licensed battery electric vehicles (BEV),2020,3,2020-09-30,169
E08000008,Tameside,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,139
E08000008,Tameside,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,138
E08000008,Tameside,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,124
E08000008,Tameside,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,104
E08000008,Tameside,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,95
E08000008,Tameside,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,92
E08000008,Tameside,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,83
E08000008,Tameside,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,80
E08000008,Tameside,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,75
E08000008,Tameside,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,70
E08000008,Tameside,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,69
E08000008,Tameside,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,72
E08000008,Tameside,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,64
E08000008,Tameside,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,56
E08000008,Tameside,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,56
E08000008,Tameside,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,53
E08000008,Tameside,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,54
E08000008,Tameside,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,51
E08000008,Tameside,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,46
E08000008,Tameside,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,43
E08000008,Tameside,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,34
E08000008,Tameside,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,27
E08000008,Tameside,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,24
E08000008,Tameside,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,16
E08000008,Tameside,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,15
E08000008,Tameside,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,12
E08000008,Tameside,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,12
E08000008,Tameside,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,11
E08000008,Tameside,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,11
E08000008,Tameside,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,12
E08000008,Tameside,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,12
E08000008,Tameside,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,11
E08000008,Tameside,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,15
E08000008,Tameside,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,12
E08000008,Tameside,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,9
E08000009,Trafford,All licensed battery electric vehicles (BEV),2021,2,2021-06-30,746
E08000009,Trafford,All licensed battery electric vehicles (BEV),2021,1,2021-03-31,645
E08000009,Trafford,All licensed battery electric vehicles (BEV),2020,4,2020-12-31,571
E08000009,Trafford,All licensed battery electric vehicles (BEV),2020,3,2020-09-30,474
E08000009,Trafford,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,406
E08000009,Trafford,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,393
E08000009,Trafford,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,347
E08000009,Trafford,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,305
E08000009,Trafford,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,253
E08000009,Trafford,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,234
E08000009,Trafford,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,223
E08000009,Trafford,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,212
E08000009,Trafford,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,198
E08000009,Trafford,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,181
E08000009,Trafford,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,171
E08000009,Trafford,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,166
E08000009,Trafford,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,151
E08000009,Trafford,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,141
E08000009,Trafford,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,121
E08000009,Trafford,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,109
E08000009,Trafford,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,99
E08000009,Trafford,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,97
E08000009,Trafford,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,81
E08000009,Trafford,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,68
E08000009,Trafford,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,63
E08000009,Trafford,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,52
E08000009,Trafford,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,43
E08000009,Trafford,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,42
E08000009,Trafford,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,38
E08000009,Trafford,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,35
E08000009,Trafford,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,31
E08000009,Trafford,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,32
E08000009,Trafford,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,29
E08000009,Trafford,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,26
E08000009,Trafford,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,25
E08000009,Trafford,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,23
E08000009,Trafford,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,23
E08000009,Trafford,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,24
E08000009,Trafford,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,24
E08000010,Wigan,All licensed battery electric vehicles (BEV),2021,2,2021-06-30,430
E08000010,Wigan,All licensed battery electric vehicles (BEV),2021,1,2021-03-31,383
E08000010,Wigan,All licensed battery electric vehicles (BEV),2020,4,2020-12-31,341
E08000010,Wigan,All licensed battery electric vehicles (BEV),2020,3,2020-09-30,294
E08000010,Wigan,All licensed battery electric vehicles (BEV),2020,2,2020-06-30,247
E08000010,Wigan,All licensed battery electric vehicles (BEV),2020,1,2020-03-31,237
E08000010,Wigan,All licensed battery electric vehicles (BEV),2019,4,2019-12-31,205
E08000010,Wigan,All licensed battery electric vehicles (BEV),2019,3,2019-09-30,179
E08000010,Wigan,All licensed battery electric vehicles (BEV),2019,2,2019-06-30,164
E08000010,Wigan,All licensed battery electric vehicles (BEV),2019,1,2019-03-31,157
E08000010,Wigan,All licensed battery electric vehicles (BEV),2018,4,2018-12-31,162
E08000010,Wigan,All licensed battery electric vehicles (BEV),2018,3,2018-09-30,160
E08000010,Wigan,All licensed battery electric vehicles (BEV),2018,2,2018-06-30,159
E08000010,Wigan,All licensed battery electric vehicles (BEV),2018,1,2018-03-31,163
E08000010,Wigan,All licensed battery electric vehicles (BEV),2017,4,2017-12-31,150
E08000010,Wigan,All licensed battery electric vehicles (BEV),2017,3,2017-09-30,150
E08000010,Wigan,All licensed battery electric vehicles (BEV),2017,2,2017-06-30,143
E08000010,Wigan,All licensed battery electric vehicles (BEV),2017,1,2017-03-31,139
E08000010,Wigan,All licensed battery electric vehicles (BEV),2016,4,2016-12-31,122
E08000010,Wigan,All licensed battery electric vehicles (BEV),2016,3,2016-09-30,116
E08000010,Wigan,All licensed battery electric vehicles (BEV),2016,2,2016-06-30,117
E08000010,Wigan,All licensed battery electric vehicles (BEV),2016,1,2016-03-31,110
E08000010,Wigan,All licensed battery electric vehicles (BEV),2015,4,2015-12-31,102
E08000010,Wigan,All licensed battery electric vehicles (BEV),2015,3,2015-09-30,80
E08000010,Wigan,All licensed battery electric vehicles (BEV),2015,2,2015-06-30,68
E08000010,Wigan,All licensed battery electric vehicles (BEV),2015,1,2015-03-31,63
E08000010,Wigan,All licensed battery electric vehicles (BEV),2014,4,2014-12-31,56
E08000010,Wigan,All licensed battery electric vehicles (BEV),2014,3,2014-09-30,50
E08000010,Wigan,All licensed battery electric vehicles (BEV),2014,2,2014-06-30,40
E08000010,Wigan,All licensed battery electric vehicles (BEV),2014,1,2014-03-31,37
E08000010,Wigan,All licensed battery electric vehicles (BEV),2013,4,2013-12-31,34
E08000010,Wigan,All licensed battery electric vehicles (BEV),2013,3,2013-09-30,34
E08000010,Wigan,All licensed battery electric vehicles (BEV),2013,2,2013-06-30,33
E08000010,Wigan,All licensed battery electric vehicles (BEV),2013,1,2013-03-31,32
E08000010,Wigan,All licensed battery electric vehicles (BEV),2012,4,2012-12-31,32
E08000010,Wigan,All licensed battery electric vehicles (BEV),2012,3,2012-09-30,34
E08000010,Wigan,All licensed battery electric vehicles (BEV),2012,2,2012-06-30,37
E08000010,Wigan,All licensed battery electric vehicles (BEV),2012,1,2012-03-31,35
E08000010,Wigan,All licensed battery electric vehicles (BEV),2011,4,2011-12-31,36
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2021,2,2021-06-30,429
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2021,1,2021-03-31,346
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2020,4,2020-12-31,300
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2020,3,2020-09-30,279
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2020,2,2020-06-30,238
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2020,1,2020-03-31,229
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2019,4,2019-12-31,203
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2019,3,2019-09-30,184
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2019,2,2019-06-30,171
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2019,1,2019-03-31,156
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2018,4,2018-12-31,142
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2018,3,2018-09-30,126
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2018,2,2018-06-30,109
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2018,1,2018-03-31,95
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2017,4,2017-12-31,80
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2017,3,2017-09-30,70
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2017,2,2017-06-30,62
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2017,1,2017-03-31,59
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2016,4,2016-12-31,51
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2016,3,2016-09-30,44
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2016,2,2016-06-30,36
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2016,1,2016-03-31,37
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2015,4,2015-12-31,29
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2015,3,2015-09-30,23
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2015,2,2015-06-30,17
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2015,1,2015-03-31,10
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2014,4,2014-12-31,6
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2014,3,2014-09-30,6
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2014,2,2014-06-30,NA
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2014,1,2014-03-31,NA
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2013,4,2013-12-31,NA
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2013,3,2013-09-30,NA
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2013,2,2013-06-30,NA
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2013,1,2013-03-31,0
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2012,4,2012-12-31,0
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2012,3,2012-09-30,0
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2012,2,2012-06-30,0
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2012,1,2012-03-31,0
E08000001,Bolton,All licensed plug-in hybrid electric vehicles (PHEV),2011,4,2011-12-31,0
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2021,2,2021-06-30,552
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2021,1,2021-03-31,443
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2020,4,2020-12-31,405
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2020,3,2020-09-30,324
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2020,2,2020-06-30,234
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2020,1,2020-03-31,256
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2019,4,2019-12-31,224
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2019,3,2019-09-30,212
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2019,2,2019-06-30,191
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2019,1,2019-03-31,190
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2018,4,2018-12-31,152
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2018,3,2018-09-30,118
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2018,2,2018-06-30,101
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2018,1,2018-03-31,108
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2017,4,2017-12-31,116
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2017,3,2017-09-30,119
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2017,2,2017-06-30,109
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2017,1,2017-03-31,120
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2016,4,2016-12-31,101
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2016,3,2016-09-30,35
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2016,2,2016-06-30,33
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2016,1,2016-03-31,24
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2015,4,2015-12-31,23
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2015,3,2015-09-30,24
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2015,2,2015-06-30,19
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2015,1,2015-03-31,17
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2014,4,2014-12-31,9
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2014,3,2014-09-30,6
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2014,2,2014-06-30,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2014,1,2014-03-31,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2013,4,2013-12-31,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2013,3,2013-09-30,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2013,2,2013-06-30,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2013,1,2013-03-31,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2012,4,2012-12-31,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2012,3,2012-09-30,NA
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2012,2,2012-06-30,0
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2012,1,2012-03-31,0
E08000002,Bury,All licensed plug-in hybrid electric vehicles (PHEV),2011,4,2011-12-31,0
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2021,2,2021-06-30,501
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2021,1,2021-03-31,434
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2020,4,2020-12-31,370
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2020,3,2020-09-30,364
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2020,2,2020-06-30,329
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2020,1,2020-03-31,318
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2019,4,2019-12-31,307
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2019,3,2019-09-30,294
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2019,2,2019-06-30,261
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2019,1,2019-03-31,236
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2018,4,2018-12-31,210
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2018,3,2018-09-30,199
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2018,2,2018-06-30,187
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2018,1,2018-03-31,168
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2017,4,2017-12-31,146
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2017,3,2017-09-30,111
E08000003,Manchester,All licensed plug-in hybrid electric vehicles (PHEV),2017,2,2017-06-30,101
