area_code,area_name,geography,period,indicator,highest_qualification,measure,unit,value
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,732
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,470
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,781
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,288
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,891
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3214
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,162
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,1451
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,771
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,1076
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,377
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1149
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,1204
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,184
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,1017
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,599
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,843
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,343
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,976
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,2296
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,167
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,1149
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,711
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,1021
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,361
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1122
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,2590
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,128
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,670
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,450
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,868
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,336
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1049
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3224
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,159
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,572
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,447
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,873
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,360
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1031
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3124
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,128
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,1123
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,686
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,975
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,401
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1004
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,2237
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,183
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,668
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,465
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,800
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,343
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,932
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,2852
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,116
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,847
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,468
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,841
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,345
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,1054
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,4132
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,138
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,804
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,504
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,751
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,257
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,979
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,4222
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,151
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,415
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,260
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,687
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,182
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,776
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3883
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,63
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,621
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,334
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,702
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,179
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,745
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3647
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,85
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",No qualifications,Count,Persons,702
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 1 and entry level qualifications,Count,Persons,427
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 2 qualifications,Count,Persons,744
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Apprenticeship,Count,Persons,179
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 3 qualifications,Count,Persons,786
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Level 4 qualifications or above,Count,Persons,3499
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,"Highest level of qualification held by usual residents aged 16 years and over. This is derived from the question asking people to indicate all qualifications held, or their nearest equivalent. This may include foreign qualifications where they were matched to the closest UK equivalent",Other qualifications,Count,Persons,130
