area_code,area_name,geography,period,indicator,economic_activity_status,measure,unit,value
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,102
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,266
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,336
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,151
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,102
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,14
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,1
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,33
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2451
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,317
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,182
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,314
E05000828,Flixton,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,176
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1259
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3811
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,31
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,82
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,309
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,360
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,314
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,102
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,23
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,2
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,8
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,49
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1318
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,484
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,463
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,474
E05000829,Gorse Hill,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,379
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,834
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2266
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,76
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,252
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,377
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,411
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,125
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,70
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,12
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,5
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,28
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2193
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,479
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,439
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,176
E05000830,Hale Barns,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,215
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,902
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3182
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,52
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,209
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,402
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,442
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,149
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,84
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,12
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,6
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,31
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1658
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,401
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,368
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,98
E05000831,Hale Central,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,138
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1278
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3540
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,47
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,96
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,383
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,385
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,396
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,133
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,37
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,2
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,16
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,70
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1623
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,723
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,642
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,501
E05000832,Longford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,376
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1000
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3927
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,18
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,110
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,308
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,392
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,218
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,67
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,14
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,5
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,27
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1701
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,358
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,327
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,242
E05000833,Priory,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,164
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1009
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3265
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,25
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,96
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,249
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,344
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,214
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,78
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,13
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,5
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,23
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1716
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,343
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,355
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,379
E05000835,Sale Moor,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,189
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1201
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3105
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,34
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,109
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,325
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,357
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,243
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,95
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,21
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,2
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,10
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,2
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,35
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,2066
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,467
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,456
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,497
E05000834,St Mary's,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,302
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1087
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3419
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,30
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,94
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,334
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,371
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,251
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,99
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,23
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,5
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,38
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1625
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,468
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,468
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,418
E05000836,Stretford,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,330
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,1101
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3471
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,30
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,127
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,294
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,374
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,164
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,78
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,11
E05000837,Timperley,Electoral ward,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
