area_code,area_name,geography,period,indicator,socio_economic_classification,measure,unit,value
E05000834,St Mary's,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12 Semi-routine occupations,Count,Persons,975
E05000834,St Mary's,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13 Routine occupations,Count,Persons,947
E05000834,St Mary's,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2 Never worked and long-term unemployed,Count,Persons,778
E05000834,St Mary's,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15 Full-time students,Count,Persons,614
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3 Higher managerial, administrative and professional occupations",Count,Persons,1165
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6 Lower managerial, administrative and professional occupations",Count,Persons,1967
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7 Intermediate occupations,Count,Persons,1161
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9 Small employers and own account workers,Count,Persons,848
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11 Lower supervisory and technical occupations,Count,Persons,427
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12 Semi-routine occupations,Count,Persons,988
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13 Routine occupations,Count,Persons,1085
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2 Never worked and long-term unemployed,Count,Persons,806
E05000836,Stretford,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15 Full-time students,Count,Persons,609
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3 Higher managerial, administrative and professional occupations",Count,Persons,2068
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6 Lower managerial, administrative and professional occupations",Count,Persons,2361
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7 Intermediate occupations,Count,Persons,1221
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9 Small employers and own account workers,Count,Persons,831
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11 Lower supervisory and technical occupations,Count,Persons,353
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12 Semi-routine occupations,Count,Persons,718
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13 Routine occupations,Count,Persons,479
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2 Never worked and long-term unemployed,Count,Persons,403
E05000837,Timperley,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15 Full-time students,Count,Persons,507
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3 Higher managerial, administrative and professional occupations",Count,Persons,1518
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6 Lower managerial, administrative and professional occupations",Count,Persons,2264
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7 Intermediate occupations,Count,Persons,1321
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9 Small employers and own account workers,Count,Persons,772
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11 Lower supervisory and technical occupations,Count,Persons,488
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12 Semi-routine occupations,Count,Persons,907
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13 Routine occupations,Count,Persons,896
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2 Never worked and long-term unemployed,Count,Persons,588
E05000838,Urmston,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15 Full-time students,Count,Persons,481
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3 Higher managerial, administrative and professional occupations",Count,Persons,1318
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6 Lower managerial, administrative and professional occupations",Count,Persons,1869
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7 Intermediate occupations,Count,Persons,1079
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9 Small employers and own account workers,Count,Persons,845
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11 Lower supervisory and technical occupations,Count,Persons,361
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12 Semi-routine occupations,Count,Persons,939
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13 Routine occupations,Count,Persons,754
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2 Never worked and long-term unemployed,Count,Persons,611
E05000839,Village,Electoral ward,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15 Full-time students,Count,Persons,545
