area_code,area_name,geography,period,indicator,socio_economic_classification,measure,unit,value
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,218
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,141
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,136
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,46
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,172
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,200
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,330
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,173
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,342
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,171
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,254
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,145
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,113
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,47
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,99
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,133
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,184
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,133
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,352
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,176
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,214
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,133
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,137
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,47
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,142
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,146
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,207
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,139
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,261
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,202
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,250
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,128
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,128
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,43
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,107
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,107
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,188
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,103
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,294
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,172
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,241
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,159
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,78
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,63
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,99
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,96
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,71
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,57
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,353
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,233
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,360
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,215
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,94
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,63
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,108
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,114
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,91
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,74
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,240
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,144
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,283
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,188
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,85
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,67
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,149
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,142
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,104
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,58
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,303
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,214
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,332
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,216
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,90
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,75
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,122
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,115
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,83
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,87
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,263
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,212
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,302
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,194
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,84
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,54
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,99
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,101
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,55
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,67
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,240
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,105
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,240
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,218
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,96
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,73
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,139
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,156
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,102
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,80
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,315
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,198
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,361
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,234
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,126
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,96
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,166
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,142
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,77
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,70
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,311
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,237
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,326
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,188
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,161
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,71
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,126
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,105
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,83
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,63
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,261
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,250
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,342
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,171
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,122
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,52
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,87
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,71
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,71
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,52
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,277
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,163
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,299
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,199
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,100
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,79
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,129
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,122
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,74
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,69
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,402
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,117
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,272
