area_code,area_name,geography,period,indicator,economic_activity_status,measure,unit,value
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,4
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,29
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1457
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,193
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,148
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,314
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,140
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,718
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2191
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,17
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,67
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,142
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,200
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,95
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,61
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,8
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,2
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,24
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1702
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,203
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,117
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,166
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,105
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,806
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2548
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,23
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,52
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,240
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,265
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,184
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,81
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,17
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,8
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,33
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1252
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,363
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,308
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,302
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,232
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,796
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2910
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,18
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,73
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,240
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,290
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,155
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,43
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,8
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,1
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,22
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1372
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,265
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,197
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,211
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,123
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,640
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,1930
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,7
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,65
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,178
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,234
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,154
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,48
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,11
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,3
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,16
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1131
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,216
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,182
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,266
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,139
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,691
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2586
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,22
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,87
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,226
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,258
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,147
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,45
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,10
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,1
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,4
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,2
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,17
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1583
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,234
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,187
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,164
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,101
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,808
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,3299
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,22
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,109
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,264
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,322
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,174
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,68
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,14
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,7
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,24
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1584
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,302
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,298
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,158
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,146
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,778
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2061
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,36
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,106
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,235
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,270
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,115
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,60
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,9
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,9
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,3
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,24
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1985
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,322
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,249
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,130
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,147
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,850
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,1981
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,17
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,37
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,163
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,185
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed,Count,Persons,226
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,70
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,13
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,0
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,1
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed,Count,Persons,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,1174
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,305
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Looking after home or family,Count,Persons,365
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,581
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,226
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,803
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,2317
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,19
