area_code,area_name,geography,period,indicator,religion,measure,unit,value
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,12
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,23
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,8
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,63
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,7
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,64
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,524
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,711
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,2
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,54
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,66
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,40
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,522
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,824
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,67
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,7
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,116
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,4
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,6
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,144
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,637
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,932
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,11
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,4
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,17
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,75
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,807
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,801
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,2
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,5
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,46
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,7
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,90
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,585
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,744
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,0
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,26
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,7
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,102
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,625
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,830
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,2
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,2
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,4
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,5
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,1
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,8
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,117
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,835
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,688
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,9
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,5
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,39
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,4
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,11
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,80
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,257
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,436
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,2
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,358
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,21
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,7
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,64
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,472
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,447
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,14
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,16
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,779
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,53
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,12
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,83
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,272
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,423
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,3
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,6
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,923
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,49
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,11
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,90
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,316
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,468
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,15
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,19
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,1014
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,73
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,8
E01006112,Trafford 001D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,136
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,341
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,289
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,13
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,799
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,85
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,81
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,339
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,431
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,12
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,777
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,38
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,90
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,480
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,379
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,15
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,15
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,448
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,76
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,3
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,98
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,498
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,761
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,3
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,3
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,4
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,15
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006116,Trafford 002A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,40
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,552
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,1005
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,4
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,11
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,42
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,6
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006117,Trafford 002B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,80
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,532
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,795
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,9
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,28
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,3
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,15
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,8
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,9
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,64
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,530
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,906
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,0
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,29
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,1
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,70
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,20
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,80
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,490
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,832
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,12
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,24
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,61
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,449
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,881
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,4
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,42
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,7
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,60
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,569
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,1114
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,2
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,6
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,27
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,6
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,57
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,523
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,998
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,8
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,12
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,0
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,46
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,4
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,1
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,78
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,430
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,963
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,5
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,8
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,5
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,25
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,0
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,43
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,529
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,883
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,0
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,17
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,5
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,73
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,741
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,924
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,0
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,3
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,44
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,2
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,117
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,518
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,903
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,6
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,7
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Frequency,Persons,2
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Frequency,Persons,25
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Frequency,Persons,0
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Frequency,Persons,4
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Frequency,Persons,80
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Frequency,Persons,719
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Frequency,Persons,1062
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Frequency,Persons,3
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Frequency,Persons,9
