period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2018-06-30,E01006117,Trafford 002B,LSOA,Male,812,181,467,164,10,6,9,12,11,18,6,16,11,7,13,17,13,17,6,9,11,4,11,7,9,7,11,8,8,5,5,5,4,9,5,4,6,6,7,9,12,8,9,10,11,8,8,11,15,17,12,10,9,11,13,20,9,12,12,11,12,12,10,9,17,8,16,6,8,16,8,6,14,13,10,11,8,7,6,9,6,1,7,3,6,4,8,3,7,1,1,3,1,1,4
2018-06-30,E01006117,Trafford 002B,LSOA,Persons,1689,347,989,353,17,16,20,18,20,33,17,28,24,20,26,28,18,28,17,17,21,20,18,10,15,11,18,12,14,12,13,13,8,18,12,13,17,18,14,22,22,25,17,26,17,18,22,26,24,34,27,24,21,28,33,36,21,19,31,23,24,24,22,21,35,11,28,12,19,29,16,13,23,27,21,22,21,18,17,17,14,10,13,11,11,7,13,5,11,1,2,11,3,7,10
2018-06-30,E01006118,Trafford 002C,LSOA,Female,760,123,467,170,8,8,9,5,5,7,8,9,4,8,8,10,12,8,10,4,8,12,11,6,4,7,10,10,6,9,10,11,7,8,7,9,7,5,7,11,6,15,3,18,11,6,13,12,13,14,9,13,16,11,12,8,7,11,11,14,11,10,14,9,14,7,5,9,0,10,9,7,5,4,12,11,10,10,8,9,8,1,6,6,5,8,6,3,6,7,2,0,3,1,13
2018-06-30,E01006118,Trafford 002C,LSOA,Male,721,148,452,121,6,12,15,9,9,12,6,7,11,10,9,10,7,9,9,7,9,7,13,5,7,4,11,9,10,8,6,8,8,7,6,10,6,5,14,9,9,9,11,8,9,7,10,11,7,10,9,9,11,17,15,10,14,9,12,11,11,8,10,9,10,9,10,9,6,5,5,4,5,8,7,8,6,6,4,6,10,4,6,6,6,2,5,1,3,2,2,1,0,2,7
2018-06-30,E01006118,Trafford 002C,LSOA,Persons,1481,271,919,291,14,20,24,14,14,19,14,16,15,18,17,20,19,17,19,11,17,19,24,11,11,11,21,19,16,17,16,19,15,15,13,19,13,10,21,20,15,24,14,26,20,13,23,23,20,24,18,22,27,28,27,18,21,20,23,25,22,18,24,18,24,16,15,18,6,15,14,11,10,12,19,19,16,16,12,15,18,5,12,12,11,10,11,4,9,9,4,1,3,3,20
2018-06-30,E01006119,Trafford 002D,LSOA,Female,787,137,498,152,6,4,6,4,9,9,8,8,6,14,11,12,10,9,4,17,8,11,15,11,4,0,5,5,1,5,7,7,5,8,5,7,8,5,10,7,8,10,12,12,10,16,9,7,15,10,11,15,10,15,19,9,13,9,7,18,9,14,24,22,22,12,11,9,6,4,5,5,9,18,12,4,8,5,14,5,11,3,5,3,4,7,6,5,3,2,0,2,2,1,9
2018-06-30,E01006119,Trafford 002D,LSOA,Male,800,148,515,137,7,4,8,8,14,2,12,9,13,7,4,9,10,12,17,12,12,13,8,7,5,4,7,5,16,10,10,13,9,10,5,5,6,8,5,7,13,14,7,11,13,11,10,8,12,13,16,16,12,15,9,14,10,12,12,11,16,11,12,13,13,7,13,15,11,5,9,9,6,11,10,12,8,5,6,8,6,1,8,0,2,8,8,7,4,0,1,0,0,1,2
2018-06-30,E01006119,Trafford 002D,LSOA,Persons,1587,285,1013,289,13,8,14,12,23,11,20,17,19,21,15,21,20,21,21,29,20,24,23,18,9,4,12,10,17,15,17,20,14,18,10,12,14,13,15,14,21,24,19,23,23,27,19,15,27,23,27,31,22,30,28,23,23,21,19,29,25,25,36,35,35,19,24,24,17,9,14,14,15,29,22,16,16,10,20,13,17,4,13,3,6,15,14,12,7,2,1,2,2,2,11
2018-06-30,E01006120,Trafford 010A,LSOA,Female,714,122,419,173,13,13,8,8,6,5,8,11,6,9,4,4,9,2,7,9,11,5,10,5,6,7,6,9,6,3,3,4,8,2,5,5,8,8,9,10,11,10,12,10,6,7,9,8,9,8,2,6,8,10,11,13,12,23,17,10,12,13,12,18,5,5,8,7,7,10,5,4,16,7,14,12,6,11,10,6,8,10,7,8,7,6,5,3,2,4,2,4,1,2,3
2018-06-30,E01006120,Trafford 010A,LSOA,Male,687,133,391,163,6,7,9,7,16,11,11,5,5,8,4,9,9,5,13,8,9,3,6,7,5,2,6,3,9,4,5,7,4,4,6,3,7,11,7,5,5,12,8,9,10,6,10,4,2,11,5,13,9,11,15,5,16,14,11,12,9,12,14,12,8,10,7,10,8,7,5,9,5,7,9,12,12,6,10,9,9,7,8,10,9,7,5,3,5,0,4,2,1,0,2
2018-06-30,E01006120,Trafford 010A,LSOA,Persons,1401,255,810,336,19,20,17,15,22,16,19,16,11,17,8,13,18,7,20,17,20,8,16,12,11,9,12,12,15,7,8,11,12,6,11,8,15,19,16,15,16,22,20,19,16,13,19,12,11,19,7,19,17,21,26,18,28,37,28,22,21,25,26,30,13,15,15,17,15,17,10,13,21,14,23,24,18,17,20,15,17,17,15,18,16,13,10,6,7,4,6,6,2,2,5
2018-06-30,E01006121,Trafford 002E,LSOA,Female,791,150,485,156,9,7,9,10,8,9,11,4,8,8,18,12,14,7,8,8,8,14,12,6,12,6,5,7,13,7,6,9,7,9,9,10,11,16,7,7,8,9,10,9,10,8,5,7,13,14,12,17,14,12,11,10,13,1,13,18,7,15,12,6,15,10,10,10,5,5,5,10,20,10,11,13,8,12,7,8,7,5,7,5,4,3,4,5,1,1,2,1,0,0,2
2018-06-30,E01006121,Trafford 002E,LSOA,Male,717,138,420,159,3,7,4,7,6,15,9,10,5,13,7,7,12,9,15,9,5,8,10,8,9,5,5,9,6,11,9,7,3,10,12,6,12,5,6,10,5,6,5,10,8,7,8,10,8,8,12,13,8,13,12,7,10,10,13,10,9,9,6,12,9,13,7,8,8,10,10,7,12,10,19,15,6,8,6,8,2,3,10,5,7,0,6,6,2,1,2,0,1,2,1
2018-06-30,E01006121,Trafford 002E,LSOA,Persons,1508,288,905,315,12,14,13,17,14,24,20,14,13,21,25,19,26,16,23,17,13,22,22,14,21,11,10,16,19,18,15,16,10,19,21,16,23,21,13,17,13,15,15,19,18,15,13,17,21,22,24,30,22,25,23,17,23,11,26,28,16,24,18,18,24,23,17,18,13,15,15,17,32,20,30,28,14,20,13,16,9,8,17,10,11,3,10,11,3,2,4,1,1,2,3
2018-06-30,E01006122,Trafford 005A,LSOA,Female,878,129,525,224,6,12,5,4,9,10,6,10,7,12,9,11,7,8,8,5,14,9,8,9,9,10,8,11,7,4,5,5,9,4,7,8,10,15,7,8,7,10,14,13,5,14,14,11,9,12,9,10,14,15,19,18,14,14,15,11,14,9,17,7,10,16,13,16,8,5,8,11,10,12,12,16,16,11,11,16,5,5,9,13,3,9,8,10,4,6,3,4,4,1,12
2018-06-30,E01006122,Trafford 005A,LSOA,Male,890,169,510,211,9,10,17,10,10,7,11,7,16,14,5,12,2,11,11,17,13,9,14,10,7,10,10,9,11,10,9,11,6,5,13,8,8,8,7,11,7,3,12,9,8,7,9,10,12,11,13,6,9,11,25,15,12,20,23,18,12,12,6,7,9,12,10,8,5,4,8,12,4,12,11,20,6,9,14,15,11,4,7,12,10,5,2,8,8,6,5,4,5,4,5
2018-06-30,E01006122,Trafford 005A,LSOA,Persons,1768,298,1035,435,15,22,22,14,19,17,17,17,23,26,14,23,9,19,19,22,27,18,22,19,16,20,18,20,18,14,14,16,15,9,20,16,18,23,14,19,14,13,26,22,13,21,23,21,21,23,22,16,23,26,44,33,26,34,38,29,26,21,23,14,19,28,23,24,13,9,16,23,14,24,23,36,22,20,25,31,16,9,16,25,13,14,10,18,12,12,8,8,9,5,17
2018-06-30,E01006123,Trafford 005B,LSOA,Female,891,179,526,186,4,13,11,10,9,8,11,13,12,19,5,15,13,9,16,11,16,9,12,7,4,4,7,8,9,4,6,11,9,8,3,8,7,10,9,5,5,8,9,11,12,4,11,15,8,16,12,17,14,11,13,17,27,21,21,26,17,8,13,10,8,8,8,11,9,10,5,9,10,9,13,13,10,16,5,7,9,3,4,9,9,1,7,6,6,1,5,5,4,1,9
2018-06-30,E01006123,Trafford 005B,LSOA,Male,805,171,470,164,6,10,6,9,11,7,11,13,12,10,16,7,14,11,16,12,8,17,14,8,6,11,9,12,4,5,6,4,4,5,10,8,8,11,7,9,11,9,7,12,9,11,12,10,16,8,10,7,11,8,7,9,12,7,13,24,11,17,5,8,16,7,6,9,12,8,10,7,12,16,7,8,9,6,7,11,9,4,6,6,5,7,8,4,1,3,3,0,3,1,3
2018-06-30,E01006123,Trafford 005B,LSOA,Persons,1696,350,996,350,10,23,17,19,20,15,22,26,24,29,21,22,27,20,32,23,24,26,26,15,10,15,16,20,13,9,12,15,13,13,13,16,15,21,16,14,16,17,16,23,21,15,23,25,24,24,22,24,25,19,20,26,39,28,34,50,28,25,18,18,24,15,14,20,21,18,15,16,22,25,20,21,19,22,12,18,18,7,10,15,14,8,15,10,7,4,8,5,7,2,12
2018-06-30,E01006124,Trafford 005C,LSOA,Female,720,93,419,208,3,4,6,3,4,5,4,10,9,4,3,9,7,7,9,6,9,8,14,4,3,6,11,6,5,3,2,3,6,2,5,3,4,12,3,4,5,4,7,7,5,7,7,12,9,13,16,10,11,8,6,14,14,9,20,14,10,17,6,13,11,14,17,9,11,9,12,14,15,10,6,16,11,9,10,12,9,6,8,6,9,10,7,4,3,4,4,2,1,2,9
2018-06-30,E01006124,Trafford 005C,LSOA,Male,709,135,408,166,8,4,12,9,8,7,11,5,5,4,15,5,12,13,6,11,8,4,5,6,5,10,5,9,6,5,6,7,6,5,5,4,2,3,3,3,4,7,8,8,6,6,7,9,8,4,6,12,14,16,10,7,10,7,11,14,10,20,14,18,6,17,17,11,14,10,12,9,11,15,12,13,10,9,8,7,5,4,6,2,9,6,4,4,2,2,0,4,0,0,2
2018-06-30,E01006124,Trafford 005C,LSOA,Persons,1429,228,827,374,11,8,18,12,12,12,15,15,14,8,18,14,19,20,15,17,17,12,19,10,8,16,16,15,11,8,8,10,12,7,10,7,6,15,6,7,9,11,15,15,11,13,14,21,17,17,22,22,25,24,16,21,24,16,31,28,20,37,20,31,17,31,34,20,25,19,24,23,26,25,18,29,21,18,18,19,14,10,14,8,18,16,11,8,5,6,4,6,1,2,11
2018-06-30,E01006125,Trafford 007A,LSOA,Female,753,126,441,186,6,7,5,5,6,8,8,10,7,9,13,9,4,12,11,6,7,7,8,1,6,3,6,7,5,4,5,6,5,6,6,7,7,8,13,4,11,12,10,8,13,7,9,7,14,7,18,12,12,19,7,15,12,10,17,7,15,7,14,16,12,6,7,8,8,10,17,9,11,15,11,8,4,6,14,8,3,8,10,9,5,7,3,3,4,5,1,1,5,1,8
2018-06-30,E01006125,Trafford 007A,LSOA,Male,715,141,430,144,7,7,4,7,10,7,9,9,6,8,13,11,11,10,10,12,11,14,10,7,6,5,5,10,15,8,5,11,4,6,5,10,7,10,8,7,7,4,5,4,4,6,7,5,5,12,15,12,6,8,18,10,16,12,9,8,8,9,12,13,14,8,9,10,10,7,8,11,11,7,13,9,7,6,9,6,3,6,6,3,3,5,4,1,2,1,4,0,3,0,9
2018-06-30,E01006125,Trafford 007A,LSOA,Persons,1468,267,871,330,13,14,9,12,16,15,17,19,13,17,26,20,15,22,21,18,18,21,18,8,12,8,11,17,20,12,10,17,9,12,11,17,14,18,21,11,18,16,15,12,17,13,16,12,19,19,33,24,18,27,25,25,28,22,26,15,23,16,26,29,26,14,16,18,18,17,25,20,22,22,24,17,11,12,23,14,6,14,16,12,8,12,7,4,6,6,5,1,8,1,17
2018-06-30,E01006126,Trafford 007B,LSOA,Female,967,188,594,185,16,13,12,10,9,9,12,12,13,8,12,17,15,9,13,8,10,11,14,9,6,9,5,4,5,10,6,12,14,12,20,13,16,13,18,13,12,11,13,9,21,10,13,10,10,19,19,14,12,12,11,15,6,13,13,19,22,18,11,12,11,7,10,11,10,9,11,12,13,8,6,13,4,7,8,9,2,4,3,3,5,5,2,4,6,5,2,6,5,2,31
2018-06-30,E01006126,Trafford 007B,LSOA,Male,811,215,487,109,11,16,17,11,11,8,20,9,11,18,12,11,17,12,12,19,10,13,11,13,10,11,10,5,11,9,9,12,5,9,14,9,9,10,18,9,12,9,10,9,14,7,9,9,15,12,8,7,8,9,8,8,9,12,9,9,12,5,9,8,9,12,12,13,7,8,7,5,6,4,9,14,4,9,6,5,4,2,3,2,2,1,1,3,1,1,2,2,1,1,6
2018-06-30,E01006126,Trafford 007B,LSOA,Persons,1778,403,1081,294,27,29,29,21,20,17,32,21,24,26,24,28,32,21,25,27,20,24,25,22,16,20,15,9,16,19,15,24,19,21,34,22,25,23,36,22,24,20,23,18,35,17,22,19,25,31,27,21,20,21,19,23,15,25,22,28,34,23,20,20,20,19,22,24,17,17,18,17,19,12,15,27,8,16,14,14,6,6,6,5,7,6,3,7,7,6,4,8,6,3,37
2018-06-30,E01006127,Trafford 007C,LSOA,Female,835,151,529,155,10,12,9,10,3,7,8,8,10,5,10,8,17,11,15,8,12,10,18,4,9,7,8,9,8,7,9,13,11,9,5,7,5,8,14,11,11,10,15,12,15,13,10,14,9,10,11,11,17,8,13,15,15,15,9,10,10,5,7,9,7,15,20,12,17,12,9,10,10,9,11,10,14,10,7,2,5,5,3,6,3,2,6,0,5,2,5,1,2,0,6
2018-06-30,E01006127,Trafford 007C,LSOA,Male,747,174,434,139,11,10,8,6,9,15,7,15,10,14,12,9,12,9,13,14,15,16,6,7,3,7,7,8,8,6,4,5,4,6,11,9,12,6,13,7,12,12,7,11,9,6,8,11,6,9,11,15,14,11,5,9,12,5,13,9,4,13,10,7,6,12,12,9,6,9,7,13,5,8,16,8,13,5,5,8,4,4,1,4,3,1,4,3,7,2,2,3,0,2,2
2018-06-30,E01006127,Trafford 007C,LSOA,Persons,1582,325,963,294,21,22,17,16,12,22,15,23,20,19,22,17,29,20,28,22,27,26,24,11,12,14,15,17,16,13,13,18,15,15,16,16,17,14,27,18,23,22,22,23,24,19,18,25,15,19,22,26,31,19,18,24,27,20,22,19,14,18,17,16,13,27,32,21,23,21,16,23,15,17,27,18,27,15,12,10,9,9,4,10,6,3,10,3,12,4,7,4,2,2,8
2018-06-30,E01006128,Trafford 005D,LSOA,Female,957,155,572,230,8,15,16,7,12,15,8,16,10,7,9,7,7,7,3,8,12,9,8,4,2,6,9,8,6,12,8,9,10,8,6,4,11,9,8,14,15,12,16,13,15,22,29,12,12,19,17,13,9,13,15,14,12,13,12,13,13,21,12,9,12,10,8,17,11,8,15,9,8,9,14,12,10,8,5,6,5,9,8,7,6,12,12,14,9,3,3,3,6,2,27
2018-06-30,E01006128,Trafford 005D,LSOA,Male,867,195,519,153,6,9,20,8,16,12,17,13,12,15,10,13,10,11,15,8,7,11,8,5,4,11,4,9,12,10,4,12,4,8,14,10,17,8,11,10,13,13,14,12,12,15,10,8,11,20,16,16,7,17,9,13,8,11,9,18,13,9,13,7,11,7,10,7,11,13,10,8,6,7,5,11,3,7,6,4,7,10,5,10,6,5,9,3,6,2,1,1,1,1,6
2018-06-30,E01006128,Trafford 005D,LSOA,Persons,1824,350,1091,383,14,24,36,15,28,27,25,29,22,22,19,20,17,18,18,16,19,20,16,9,6,17,13,17,18,22,12,21,14,16,20,14,28,17,19,24,28,25,30,25,27,37,39,20,23,39,33,29,16,30,24,27,20,24,21,31,26,30,25,16,23,17,18,24,22,21,25,17,14,16,19,23,13,15,11,10,12,19,13,17,12,17,21,17,15,5,4,4,7,3,33
2018-06-30,E01006129,Trafford 010B,LSOA,Female,747,127,423,197,6,5,4,9,7,9,8,13,6,7,4,9,12,7,16,5,13,11,6,4,3,3,3,3,4,4,3,6,4,4,5,6,7,3,8,6,10,8,12,12,11,8,11,5,11,14,7,5,17,9,21,15,10,15,24,11,12,12,7,4,5,6,11,14,10,9,8,6,9,8,11,11,13,9,10,8,9,6,12,6,7,11,7,3,5,6,4,7,3,2,7
2018-06-30,E01006129,Trafford 010B,LSOA,Male,650,119,367,164,8,6,10,3,6,6,7,12,8,9,11,9,4,6,9,5,4,5,8,3,3,3,2,5,2,4,5,3,4,8,5,3,6,7,5,8,6,7,12,11,13,7,8,9,6,10,13,12,17,4,7,13,12,9,14,10,13,11,8,12,5,10,8,4,3,11,15,6,6,6,11,6,10,4,6,10,9,2,6,5,5,3,7,4,3,5,4,7,5,3,5
2018-06-30,E01006129,Trafford 010B,LSOA,Persons,1397,246,790,361,14,11,14,12,13,15,15,25,14,16,15,18,16,13,25,10,17,16,14,7,6,6,5,8,6,8,8,9,8,12,10,9,13,10,13,14,16,15,24,23,24,15,19,14,17,24,20,17,34,13,28,28,22,24,38,21,25,23,15,16,10,16,19,18,13,20,23,12,15,14,22,17,23,13,16,18,18,8,18,11,12,14,14,7,8,11,8,14,8,5,12
2018-06-30,E01006130,Trafford 007D,LSOA,Female,895,151,565,179,7,14,10,11,9,13,5,13,7,6,7,12,15,4,8,10,9,10,13,8,5,8,7,5,8,9,10,11,9,8,14,13,10,15,8,9,8,10,8,16,16,12,14,13,15,15,12,17,13,10,9,15,9,14,20,15,18,11,18,15,11,14,9,11,8,6,12,5,10,14,9,10,5,8,6,8,11,6,10,9,7,8,4,7,3,3,4,0,3,1,10
2018-06-30,E01006130,Trafford 007D,LSOA,Male,860,177,544,139,14,11,11,10,12,7,11,11,12,13,11,8,8,14,10,14,7,8,6,12,9,8,16,5,17,11,9,8,6,10,9,10,12,10,7,9,13,8,5,8,17,14,14,26,11,14,7,15,11,11,10,13,15,11,18,11,17,11,17,8,10,8,13,12,7,5,5,8,7,8,9,10,4,7,11,6,3,8,10,4,7,3,2,4,2,1,5,2,0,0,8
2018-06-30,E01006130,Trafford 007D,LSOA,Persons,1755,328,1109,318,21,25,21,21,21,20,16,24,19,19,18,20,23,18,18,24,16,18,19,20,14,16,23,10,25,20,19,19,15,18,23,23,22,25,15,18,21,18,13,24,33,26,28,39,26,29,19,32,24,21,19,28,24,25,38,26,35,22,35,23,21,22,22,23,15,11,17,13,17,22,18,20,9,15,17,14,14,14,20,13,14,11,6,11,5,4,9,2,3,1,18
2018-06-30,E01006131,Trafford 005E,LSOA,Female,795,151,469,175,4,8,11,7,6,8,12,13,4,17,8,12,10,11,14,6,5,8,8,7,3,3,6,4,7,9,8,8,8,9,4,7,10,12,13,7,13,11,12,12,11,8,12,10,10,11,5,15,12,10,13,9,10,11,20,21,14,13,11,9,11,8,7,8,6,8,10,10,8,8,8,10,12,8,8,9,3,3,4,6,11,3,7,1,7,7,4,4,3,3,10
2018-06-30,E01006131,Trafford 005E,LSOA,Male,812,179,489,144,10,8,8,8,17,13,13,18,23,10,5,12,9,13,5,7,12,10,7,5,6,7,6,13,5,11,11,8,11,6,10,8,12,14,8,8,6,8,11,7,4,13,10,9,12,11,13,11,13,9,12,16,13,11,11,13,16,15,12,10,11,12,9,9,4,6,11,10,10,8,12,8,8,9,9,8,7,3,3,5,6,3,1,2,1,2,3,1,2,2,4
2018-06-30,E01006131,Trafford 005E,LSOA,Persons,1607,330,958,319,14,16,19,15,23,21,25,31,27,27,13,24,19,24,19,13,17,18,15,12,9,10,12,17,12,20,19,16,19,15,14,15,22,26,21,15,19,19,23,19,15,21,22,19,22,22,18,26,25,19,25,25,23,22,31,34,30,28,23,19,22,20,16,17,10,14,21,20,18,16,20,18,20,17,17,17,10,6,7,11,17,6,8,3,8,9,7,5,5,5,14
2018-06-30,E01006132,Trafford 007E,LSOA,Female,784,130,496,158,7,12,7,12,10,9,8,6,9,4,10,8,7,10,7,4,10,6,10,7,8,9,10,7,6,6,9,5,7,6,10,6,7,8,14,8,11,12,16,11,9,7,13,8,12,17,12,8,8,15,9,11,14,10,16,18,13,10,6,17,8,13,14,7,12,15,9,3,14,7,9,5,6,5,4,9,9,7,8,2,3,6,8,5,7,5,2,3,4,0,3
2018-06-30,E01006132,Trafford 007E,LSOA,Male,732,148,450,134,12,12,6,10,9,6,7,10,15,8,13,13,3,5,8,11,5,5,7,4,8,9,9,8,10,7,4,11,11,8,10,8,7,6,9,10,17,6,12,12,10,9,7,7,10,9,10,8,12,7,7,10,14,11,12,12,14,13,12,16,10,7,7,8,5,4,11,6,5,12,8,8,8,6,5,5,5,7,6,6,5,1,2,4,6,1,4,2,0,4,3
2018-06-30,E01006132,Trafford 007E,LSOA,Persons,1516,278,946,292,19,24,13,22,19,15,15,16,24,12,23,21,10,15,15,15,15,11,17,11,16,18,19,15,16,13,13,16,18,14,20,14,14,14,23,18,28,18,28,23,19,16,20,15,22,26,22,16,20,22,16,21,28,21,28,30,27,23,18,33,18,20,21,15,17,19,20,9,19,19,17,13,14,11,9,14,14,14,14,8,8,7,10,9,13,6,6,5,4,4,6
2018-06-30,E01006133,Trafford 010C,LSOA,Female,704,90,374,240,1,3,5,3,4,7,6,8,7,5,6,8,3,3,12,9,2,8,3,3,5,3,2,2,3,5,2,3,5,5,5,6,4,3,8,4,9,9,7,7,12,7,10,3,7,12,14,15,9,9,10,13,12,8,15,11,14,10,8,10,14,9,7,5,17,13,14,14,17,16,8,15,1,15,11,8,6,9,9,15,8,7,2,11,5,7,3,10,4,4,8
2018-06-30,E01006133,Trafford 010C,LSOA,Male,689,107,383,199,3,9,5,7,4,2,9,6,5,9,10,6,12,7,8,5,6,4,2,2,1,6,4,6,6,3,6,9,3,4,5,2,5,6,4,7,5,7,7,11,8,6,8,5,13,9,12,11,13,18,10,13,11,10,11,12,12,10,4,15,9,9,11,9,13,6,14,18,14,11,13,8,10,9,10,8,10,10,6,8,3,4,5,6,2,3,2,2,3,3,11
2018-06-30,E01006133,Trafford 010C,LSOA,Persons,1393,197,757,439,4,12,10,10,8,9,15,14,12,14,16,14,15,10,20,14,8,12,5,5,6,9,6,8,9,8,8,12,8,9,10,8,9,9,12,11,14,16,14,18,20,13,18,8,20,21,26,26,22,27,20,26,23,18,26,23,26,20,12,25,23,18,18,14,30,19,28,32,31,27,21,23,11,24,21,16,16,19,15,23,11,11,7,17,7,10,5,12,7,7,19
2018-06-30,E01006141,Trafford 003A,LSOA,Female,840,200,535,105,10,8,8,9,12,7,10,17,21,12,14,17,16,10,18,11,12,6,10,4,6,5,11,3,7,7,8,9,10,11,11,6,8,10,15,18,20,15,15,17,15,12,11,7,16,12,10,17,17,7,13,10,19,10,13,18,16,7,9,5,8,6,12,9,12,12,6,5,8,10,11,3,1,3,3,4,2,3,2,6,8,3,1,1,2,0,3,2,1,2,3
2018-06-30,E01006141,Trafford 003A,LSOA,Male,855,211,553,91,5,8,8,18,13,8,15,13,13,10,18,18,24,12,11,17,14,10,19,16,10,10,9,10,5,10,11,12,9,10,18,10,10,18,19,9,13,14,14,13,6,11,16,10,11,15,14,18,12,18,8,10,11,17,5,15,10,7,8,8,9,7,5,6,3,4,9,7,7,4,11,4,1,10,3,5,3,4,6,3,2,1,2,0,1,0,0,1,0,1,2
2018-06-30,E01006141,Trafford 003A,LSOA,Persons,1695,411,1088,196,15,16,16,27,25,15,25,30,34,22,32,35,40,22,29,28,26,16,29,20,16,15,20,13,12,17,19,21,19,21,29,16,18,28,34,27,33,29,29,30,21,23,27,17,27,27,24,35,29,25,21,20,30,27,18,33,26,14,17,13,17,13,17,15,15,16,15,12,15,14,22,7,2,13,6,9,5,7,8,9,10,4,3,1,3,0,3,3,1,3,5
2018-06-30,E01006142,Trafford 011A,LSOA,Female,925,170,538,217,11,8,8,7,14,9,8,16,11,6,12,17,15,14,6,8,5,15,11,7,5,7,10,5,7,16,15,15,15,19,8,11,7,11,6,15,8,14,12,19,10,9,13,2,23,8,11,5,11,14,13,11,17,14,10,15,8,11,8,12,10,11,14,7,8,17,8,9,19,14,11,12,5,8,7,7,1,6,7,9,5,6,7,6,4,6,6,10,10,5,12
2018-06-30,E01006142,Trafford 011A,LSOA,Male,854,183,540,131,11,15,12,11,13,11,13,9,7,12,17,12,12,12,7,9,9,8,8,9,7,7,9,4,11,12,7,9,6,12,15,12,14,18,10,14,18,10,11,16,10,5,12,7,12,11,13,18,8,13,8,15,10,12,15,12,7,13,13,15,6,9,13,16,11,16,9,10,9,3,7,8,6,7,8,8,5,5,0,3,0,1,3,2,3,4,0,0,1,6,7
2018-06-30,E01006142,Trafford 011A,LSOA,Persons,1779,353,1078,348,22,23,20,18,27,20,21,25,18,18,29,29,27,26,13,17,14,23,19,16,12,14,19,9,18,28,22,24,21,31,23,23,21,29,16,29,26,24,23,35,20,14,25,9,35,19,24,23,19,27,21,26,27,26,25,27,15,24,21,27,16,20,27,23,19,33,17,19,28,17,18,20,11,15,15,15,6,11,7,12,5,7,10,8,7,10,6,10,11,11,19
2018-06-30,E01006143,Trafford 011B,LSOA,Female,830,160,518,152,8,17,10,7,5,7,8,10,6,9,14,7,10,10,14,18,11,10,9,9,8,8,5,13,14,9,6,5,8,6,10,7,8,9,14,13,11,20,13,19,14,9,6,9,13,13,14,20,13,7,9,7,12,13,14,16,9,10,10,10,7,6,10,11,11,8,11,9,6,4,9,10,7,6,3,4,2,4,5,6,9,3,5,5,3,1,2,6,5,5,14
2018-06-30,E01006143,Trafford 011B,LSOA,Male,864,167,548,149,9,9,8,8,14,19,10,7,13,8,12,7,10,15,10,8,14,7,13,3,7,1,5,14,12,8,8,5,12,6,10,13,16,12,13,9,13,12,15,14,14,17,14,15,14,15,17,18,9,17,8,9,11,16,12,7,9,15,16,11,11,13,8,4,6,9,9,7,7,12,10,11,2,7,2,6,2,3,2,1,5,2,4,6,5,11,7,3,4,5,7
2018-06-30,E01006143,Trafford 011B,LSOA,Persons,1694,327,1066,301,17,26,18,15,19,26,18,17,19,17,26,14,20,25,24,26,25,17,22,12,15,9,10,27,26,17,14,10,20,12,20,20,24,21,27,22,24,32,28,33,28,26,20,24,27,28,31,38,22,24,17,16,23,29,26,23,18,25,26,21,18,19,18,15,17,17,20,16,13,16,19,21,9,13,5,10,4,7,7,7,14,5,9,11,8,12,9,9,9,10,21
2018-06-30,E01006144,Trafford 011C,LSOA,Female,725,127,461,137,9,7,6,7,7,4,9,8,6,9,13,13,3,10,9,7,3,8,12,7,3,6,7,4,6,9,8,9,9,9,17,9,14,14,13,12,16,12,13,9,11,9,7,8,13,6,19,7,13,8,8,9,6,7,15,7,8,7,10,11,11,9,7,6,10,19,9,7,10,4,5,7,4,3,2,1,2,2,3,2,3,10,7,8,9,4,2,5,2,2,5
2018-06-30,E01006144,Trafford 011C,LSOA,Male,678,158,420,100,7,8,10,6,9,11,10,14,11,7,8,15,12,13,10,7,9,9,6,6,6,7,5,7,11,7,5,9,7,8,12,12,9,9,14,11,12,15,8,12,9,13,9,13,6,4,6,5,4,5,8,5,5,13,18,8,5,4,9,6,13,11,5,9,11,8,3,5,9,8,7,5,5,7,5,6,2,6,2,0,4,2,1,3,2,0,2,2,1,1,4
2018-06-30,E01006144,Trafford 011C,LSOA,Persons,1403,285,881,237,16,15,16,13,16,15,19,22,17,16,21,28,15,23,19,14,12,17,18,13,9,13,12,11,17,16,13,18,16,17,29,21,23,23,27,23,28,27,21,21,20,22,16,21,19,10,25,12,17,13,16,14,11,20,33,15,13,11,19,17,24,20,12,15,21,27,12,12,19,12,12,12,9,10,7,7,4,8,5,2,7,12,8,11,11,4,4,7,3,3,9
