name,alias,cqc_id,tel,address,postcode,area_name,area_code,lat,long
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Gloucester House Medical Centre,NA,1-199787691,1617487115,"17 Station Road, Urmston, Manchester",M41 9JS,Trafford,E08000009,53.447337,-2.352599
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Anoop Sahal,The Family surgery,1-199787662,1619299300,"94 Navigation Road, Altrincham",WA14 1LL,Trafford,E08000009,53.396194,-2.346055
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Masud Prodhan,Old Trafford Medical Practice,1-199787672,1618487563,"Seymour Grove Health Centre, Manchester",M16 0LW,Trafford,E08000009,53.458074,-2.275745
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Mahendra Patel,NA,1-199787447,1619802656,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Dr Devang Shah,Grove Medical Practice,1-199787750,1619039302,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Timperley Health Centre - Westwood,NA,1-199787418,1619803751,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
The Village Surgery,NA,1-199787681,1619039010,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,Trafford,E08000009,53.397228,-2.323566
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Shay Lane Medical Centre - Kelman,"Drs Kelman,Cranston&Naylor",1-199787428,1619803835,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,Trafford,E08000009,53.372189,-2.31556
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
Park Medical Practice,NA,1-199787388,1619733485,"119 Park Road, Timperley, Altrincham",WA15 6QQ,Trafford,E08000009,53.401899,-2.327843
